,Unnamed: 0,linkID,boro,lat,long,status,activationDate,installationDate,streetPlacement,wifi
8,1343,LINK-013607,Queens,40.722499,-73.850777,Live,03/09/2017,02/25/2017,corner,18
9,1344,LINK-021157,Brooklyn,40.7099,-73.96244,Live,01/29/2019,06/05/2018,corner,11
10,1345,LINK-012242,Manhattan,40.723013,-74.006771,Live,01/17/2019,08/02/2018,block,81
11,1346,LINK-000761,Manhattan,40.763742,-73.971424,Live,04/17/2017,01/21/2017,corner,189
12,1347,LINK-013370,Manhattan,40.798646,-73.941422,Live,06/21/2017,12/18/2016,corner,115
13,1348,LINK-010340,Queens,40.764902,-73.917303,Live,04/06/2018,08/05/2017,corner,60
14,1349,LINK-007145,Manhattan,40.775999,-73.983247,Live,07/21/2016,07/15/2016,corner,77
15,1350,LINK-013629,Queens,40.759169,-73.91895,Live,05/18/2017,04/22/2017,corner,89
16,1351,LINK-011200,Queens,40.747971,-73.881387,Live,10/04/2017,08/31/2017,corner,46
17,1352,LINK-020776,Brooklyn,40.704496,-73.942989,Live,04/26/2018,06/27/2017,corner,19
18,1353,LINK-013873,Manhattan,40.747904,-73.992745,Live,12/16/2016,10/22/2016,corner,196
19,1354,LINK-010606,Manhattan,40.715027,-74.006772,Installed,,08/02/2018,block,42
20,1355,LINK-021394,Queens,40.69542,-73.840551,Live,08/09/2017,07/15/2017,corner,14
21,1356,LINK-000626,Manhattan,40.759807,-73.970369,Live,03/23/2017,01/28/2017,corner,53
22,1357,LINK-007143,Manhattan,40.777227,-73.982777,Live,08/03/2016,07/19/2016,corner,91
23,1358,LINK-000550,Manhattan,40.764646,-73.984229,Live,04/01/2016,03/18/2016,corner,184
24,1359,LINK-000340,Manhattan,40.756911,-73.969816,Live,03/28/2016,03/18/2016,corner,90
25,1360,LINK-002681,Manhattan,40.716682,-74.002253,Live,02/07/2018,10/07/2017,corner,57
26,1361,LINK-011373,Queens,40.693963,-73.851185,Live,07/13/2017,06/03/2017,corner,11
27,1362,LINK-000779,Queens,40.743559,-73.953739,Live,03/14/2018,12/15/2017,corner,48
28,1363,LINK-010946,Brooklyn,40.703654,-73.942682,Live,06/09/2017,05/06/2017,corner,48
29,1364,LINK-018047,Brooklyn,40.69828,-73.992555,Live,06/05/2017,03/24/2017,corner,79
30,1365,LINK-012636,Manhattan,40.7436,-74.003588,Live,05/09/2018,12/07/2017,corner,71
31,1366,LINK-020557,Bronx,40.835734,-73.91396,Live,08/02/2018,04/19/2018,corner,2
32,1367,LINK-013497,Brooklyn,40.65532,-73.949966,Live,03/30/2018,02/26/2018,corner,46
33,1368,LINK-000798,Queens,40.703895,-73.799018,Live,09/23/2016,08/18/2016,corner,18
34,1369,LINK-000500,Manhattan,40.749728,-73.99511,Live,06/30/2017,05/26/2017,corner,118
35,1370,LINK-010823,Manhattan,40.752549,-73.966729,Live,04/11/2018,12/08/2017,corner,13
36,1371,LINK-000049,Brooklyn,40.687901,-73.993147,Live,01/05/2018,10/07/2017,corner,89
37,1372,LINK-013954,Manhattan,40.739409,-73.986712,Live,08/07/2017,03/11/2017,corner,150
38,1373,LINK-021920,Brooklyn,40.683821,-73.87138,Live,12/07/2017,09/29/2017,block,1
39,1374,LINK-013160,Manhattan,40.80235,-73.95698,Live,10/31/2016,10/08/2016,corner,93
40,1375,LINK-000793,Queens,40.705993,-73.793755,Live,09/23/2016,08/27/2016,corner,13
41,1376,LINK-001502,Manhattan,40.793822,-73.972035,Live,07/07/2016,06/04/2016,corner,140
42,1377,LINK-000001,Brooklyn,40.70099,-73.94209,Live,04/04/2018,02/26/2018,corner,45
43,1378,LINK-013753,Manhattan,40.747144,-73.983698,Live,06/05/2018,04/14/2018,corner,190
44,1379,LINK-000783,Queens,40.703452,-73.800352,Live,02/03/2017,12/20/2016,corner,2
45,1380,LINK-010741,Manhattan,40.783825,-73.974249,Live,04/04/2018,02/09/2018,corner,79
46,1381,LINK-005782,Brooklyn,40.675659,-73.963553,Live,02/12/2018,12/02/2017,corner,78
47,1382,LINK-000899,Manhattan,40.791481,-73.944895,Live,03/23/2016,02/22/2016,corner,42
48,1383,LINK-020775,Brooklyn,40.705768,-73.94303,Live,08/10/2017,06/27/2017,corner,39
49,1384,LINK-021504,Brooklyn,40.681596,-73.977038,Live,08/15/2017,07/20/2017,corner,79
50,1385,LINK-014407,Queens,40.748971,-73.870489,Live,09/08/2017,07/22/2017,corner,18
51,1386,LINK-010320,Manhattan,40.769567,-73.988099,Live,02/08/2018,11/04/2017,corner,109
52,1387,LINK-000371,Manhattan,40.741487,-73.98148,Live,04/10/2018,02/26/2018,corner,100
53,1388,LINK-000272,Manhattan,40.740573,-73.981729,Live,01/27/2016,01/15/2016,corner,72
54,1389,LINK-000902,Manhattan,40.792297,-73.943988,Live,06/15/2016,05/20/2016,corner,9
55,1390,LINK-000878,Manhattan,40.778605,-73.953715,Live,04/15/2016,02/22/2016,corner,39
56,1391,LINK-010430,Queens,40.747539,-73.885498,Live,09/25/2017,08/19/2017,corner,112
57,1392,LINK-000528,Manhattan,40.758831,-73.98878,Live,04/11/2016,03/11/2016,corner,132
58,1393,LINK-005579,Bronx,40.867038,-73.896537,Live,11/08/2016,08/27/2016,corner,6
59,1394,LINK-014013,Manhattan,40.744614,-73.985069,Live,06/21/2017,01/29/2017,corner,77
60,1395,LINK-003871,Manhattan,40.796374,-73.968542,Live,10/10/2016,07/30/2016,corner,132
61,1396,LINK-018414,Staten Island,40.589908,-74.100904,Live,05/25/2017,04/10/2017,corner,1
62,1397,LINK-011178,Manhattan,40.736756,-73.981862,Live,04/10/2018,01/24/2018,corner,116
63,1398,LINK-003312,Manhattan,40.760326,-73.983693,Live,06/12/2017,05/13/2017,corner,127
64,1399,LINK-020994,Queens,40.74432,-73.953484,Live,04/24/2018,01/17/2018,corner,16
65,1400,LINK-021397,Queens,40.697047,-73.837293,Live,08/23/2017,07/15/2017,corner,3
66,1401,LINK-011851,Bronx,40.847406,-73.899948,Live,01/12/2018,10/20/2017,corner,2
67,1402,LINK-000755,Manhattan,40.760963,-73.973101,Live,05/10/2017,03/18/2017,corner,107
68,1403,LINK-011001,Manhattan,40.731923,-73.985131,Live,08/01/2018,03/10/2018,block,108
69,1404,LINK-000703,Manhattan,40.762324,-73.972203,Live,06/07/2017,04/30/2017,corner,153
70,1405,LINK-000830,Manhattan,40.765902,-73.96318,Live,06/05/2017,04/08/2017,corner,62
71,1406,LINK-010616,Manhattan,40.752198,-74.004756,Live,06/27/2017,05/26/2017,corner,12
72,1407,LINK-001788,Bronx,40.853157,-73.905403,Live,07/07/2016,06/09/2016,corner,7
73,1408,LINK-023349,Bronx,40.823926,-73.908549,Live,05/31/2018,02/25/2018,corner,2
74,1409,LINK-011761,Brooklyn,40.670115,-73.950627,Live,02/23/2017,02/03/2017,corner,16
75,1410,LINK-001780,Bronx,40.86063,-73.902369,Live,07/01/2016,06/09/2016,corner,11
76,1411,LINK-011071,Manhattan,40.742828,-73.993003,Live,07/06/2018,02/12/2018,corner,209
77,1412,LINK-011082,Manhattan,40.742419,-74.004444,Installed,,08/07/2018,corner,89
78,1413,LINK-018390,Bronx,40.843881,-73.91293,Live,07/05/2017,04/22/2017,block,2
79,1414,LINK-010703,Manhattan,40.756264,-73.964182,Installed,,04/18/2018,corner,84
80,1415,LINK-012925,Queens,40.742211,-73.918995,Live,03/09/2017,02/25/2017,corner,31
81,1416,LINK-000915,Manhattan,40.803516,-73.936107,Live,03/22/2016,03/02/2016,corner,3
82,1417,LINK-002075,Manhattan,40.834513,-73.944329,Live,04/24/2018,02/17/2018,corner,27
83,1418,LINK-010161,Manhattan,40.759379,-73.984637,Live,03/08/2018,11/22/2017,corner,323
84,1419,LINK-021929,Brooklyn,40.677043,-73.899212,Live,01/16/2018,09/23/2017,corner,13
85,1420,LINK-012788,Manhattan,40.798717,-73.963115,Installed,,04/14/2018,block,60
86,1421,LINK-000493,Manhattan,40.747377,-73.997127,Live,05/12/2016,04/26/2016,corner,120
87,1422,LINK-019899,Queens,40.740737,-73.87936,Live,09/07/2017,08/19/2017,corner,23
88,1423,LINK-000908,Manhattan,40.797709,-73.940035,Live,03/22/2016,03/05/2016,corner,67
0,1424,LINK-021280,Brooklyn,40.721943,-73.959775,Live,02/01/2018,12/19/2017,corner,14
1,1425,LINK-010257,Manhattan,40.843567,-73.937807,Live,03/29/2018,02/03/2018,corner,9
2,1426,LINK-014133_Old,Queens,40.756073,-73.912975,Live,05/23/2017,04/22/2017,corner,15
3,1427,LINK-010890,Bronx,40.816751,-73.922955,Live,03/06/2017,01/21/2017,corner,18
4,1428,LINK-014226,Manhattan,40.717168,-73.999079,Live,12/15/2016,10/19/2016,block,30
5,1429,LINK-010368,Bronx,40.818769,-73.91645,Live,04/20/2018,03/19/2018,corner,0
6,1430,LINK-000270,Manhattan,40.740218,-73.981988,Live,05/09/2018,03/18/2018,corner,81
7,1431,LINK-000480,Manhattan,40.757753,-73.989252,Live,04/06/2016,03/11/2016,corner,328
8,1432,LINK-000538,Manhattan,40.739719,-74.002217,Live,04/07/2016,03/11/2016,corner,196
9,1433,LINK-021406,Queens,40.692607,-73.856454,Live,10/04/2017,08/19/2017,corner,4
10,1434,LINK-018209,Queens,40.742287,-73.953336,Live,03/22/2017,03/04/2017,block,20
11,1435,LINK-002056,Manhattan,40.826928,-73.949868,Live,03/13/2018,10/28/2017,corner,23
12,1436,LINK-000317,Manhattan,40.751406,-73.974142,Live,02/28/2016,02/07/2016,corner,105
13,1437,LINK-000994,Manhattan,40.787247,-73.977646,Live,12/14/2016,11/02/2016,corner,40
14,1438,LINK-019724,Queens,40.720735,-73.845887,Live,10/27/2017,09/30/2017,corner,32
15,1439,LINK-011194,Queens,40.746798,-73.891215,Live,08/25/2017,07/08/2017,corner,55
16,1440,LINK-014440,Brooklyn,40.694726,-73.994227,Installed,,11/10/2017,corner,85
17,1441,LINK-002525,Brooklyn,40.688672,-73.98371,Live,03/24/2017,02/23/2017,corner,47
18,1442,LINK-012325,Manhattan,40.74672,-73.985936,Live,05/10/2017,03/18/2017,corner,124
19,1443,LINK-000277,Manhattan,40.741536,-73.981333,Live,01/17/2019,06/20/2018,corner,205
20,1444,LINK-000177,Manhattan,40.763978,-73.982629,Live,07/19/2016,04/30/2016,corner,240
21,1445,LINK-010339,Queens,40.749606,-73.885072,Live,11/08/2017,08/19/2017,corner,40
22,1446,LINK-000554,Manhattan,40.764933,-73.984333,Live,04/15/2016,03/06/2016,corner,125
23,1447,LINK-010979,Queens,40.761507,-73.924218,Live,04/02/2018,01/17/2018,block,133
24,1448,LINK-000010,Brooklyn,40.698956,-73.938932,Live,09/06/2018,04/10/2018,corner,24
25,1449,LINK-018416,Staten Island,40.591436,-74.100862,Live,05/25/2017,04/10/2017,block,10
26,1450,LINK-012543,Manhattan,40.829733,-73.9442,Live,06/18/2018,03/15/2018,corner,41
27,1451,LINK-011295,Manhattan,40.835729,-73.940075,Live,12/02/2016,10/22/2016,corner,30
28,1452,LINK-021519,Brooklyn,40.666904,-73.991789,Live,01/05/2018,07/15/2017,corner,41
29,1453,LINK-012513,Manhattan,40.768093,-73.968364,Live,04/17/2017,01/29/2017,corner,61
30,1454,LINK-018155,Queens,40.741434,-73.907534,Live,04/05/2017,03/11/2017,corner,7
31,1455,LINK-018203,Queens,40.744921,-73.947663,Live,03/29/2017,03/11/2017,corner,3
32,1456,LINK-018406,Staten Island,40.598002,-74.08305,Live,02/28/2017,02/19/2017,block,7
33,1457,LINK-021136,Brooklyn,40.71308,-73.951285,Live,02/14/2018,12/02/2017,corner,3
34,1458,LINK-010440,Queens,40.695225,-73.845226,Live,07/07/2017,05/20/2017,corner,7
35,1459,LINK-013751,Manhattan,40.746465,-73.983714,Live,02/09/2018,10/28/2017,corner,92
36,1460,LINK-000505,Manhattan,40.7527,-73.992756,Live,05/17/2016,04/26/2016,corner,177
37,1461,LINK-012639,Manhattan,40.739341,-73.979985,Live,04/10/2018,12/07/2017,corner,133
38,1462,LINK-011469,Queens,40.766766,-73.921276,Live,06/26/2017,05/06/2017,corner,46
39,1463,LINK-010610,Manhattan,40.785774,-73.972463,Live,04/30/2018,03/14/2018,corner,67
40,1464,LINK-012250,Manhattan,40.725666,-74.006274,Live,01/16/2019,08/01/2018,corner,46
41,1465,LINK-000220,Manhattan,40.739336,-73.995264,Live,04/04/2018,02/04/2018,corner,172
42,1466,LINK-005208,Manhattan,40.815594,-73.954507,Live,06/14/2017,11/19/2016,corner,39
43,1467,LINK-000916,Manhattan,40.803731,-73.936139,Live,03/28/2016,03/19/2016,corner,23
44,1468,LINK-014595,Bronx,40.840248,-73.918194,Live,07/13/2017,06/10/2017,corner,7
45,1469,LINK-012359,Manhattan,40.755812,-73.964595,Live,01/23/2019,04/23/2018,corner,123
46,1470,LINK-012535,Manhattan,40.780942,-73.980966,Live,12/21/2018,05/02/2018,corner,84
47,1471,LINK-018189,Manhattan,40.818868,-73.95187,Live,05/21/2018,02/03/2018,block,10
48,1472,LINK-021524,Brooklyn,40.658808,-73.999532,Live,08/22/2017,07/15/2017,corner,5
49,1473,LINK-006035,Manhattan,40.830336,-73.943756,Live,08/08/2016,07/19/2016,corner,30
50,1474,LINK-001703,Manhattan,40.826376,-73.950716,Live,10/21/2016,10/03/2016,corner,28
51,1475,LINK-014316,Manhattan,40.734036,-73.991208,Live,11/10/2016,10/15/2016,corner,72
52,1476,LINK-008230,Manhattan,40.71792,-73.99494,Live,09/19/2016,08/11/2016,block,15
53,1477,LINK-013760,Manhattan,40.761993,-73.959998,Installed,,12/08/2017,corner,58
54,1478,LINK-000889,Manhattan,40.782766,-73.951257,Live,03/23/2016,02/22/2016,corner,42
55,1479,LINK-006043,Manhattan,40.834815,-73.940477,Live,07/21/2016,07/15/2016,corner,82
56,1480,LINK-019781,Queens,40.751149,-73.934943,Live,01/10/2018,09/30/2017,corner,7
57,1481,LINK-021535,Queens,40.707531,-73.831361,Live,01/15/2019,10/14/2017,corner,34
58,1482,LINK-007299,Manhattan,40.749301,-73.974818,Live,12/09/2016,11/19/2016,corner,60
59,1483,LINK-006140,Brooklyn,40.676408,-73.96361,Live,01/05/2018,09/23/2017,corner,15
60,1484,LINK-006861,Queens,40.718602,-73.838184,Live,07/29/2016,07/20/2016,corner,31
61,1485,LINK-007144,Manhattan,40.77653,-73.983015,Live,10/07/2016,08/19/2016,corner,105
62,1486,LINK-012299,Manhattan,40.767282,-73.956537,Live,01/12/2018,10/25/2017,corner,61
63,1487,LINK-018136,Brooklyn,40.678036,-73.90762,Live,05/03/2017,03/31/2017,corner,5
64,1488,LINK-012365,Manhattan,40.755081,-73.965434,Live,03/06/2018,11/29/2017,corner,83
65,1489,LINK-002082,Manhattan,40.836081,-73.943186,Installed,,03/03/2018,corner,44
66,1490,LINK-000600,Manhattan,40.74031,-73.984279,Live,04/14/2017,02/04/2017,corner,251
67,1491,LINK-018068,Brooklyn,40.683077,-73.964633,Live,07/25/2017,03/24/2017,corner,20
68,1492,LINK-011877,Bronx,40.819568,-73.913388,Live,12/22/2016,10/29/2016,block,3
69,1493,LINK-010999,Queens,40.694697,-73.847844,Live,09/25/2017,08/19/2017,corner,46
70,1494,LINK-014437,Manhattan,40.747889,-74.004177,Live,05/09/2018,08/26/2017,corner,102
71,1495,LINK-021013,Queens,40.770747,-73.920354,Live,06/28/2018,05/19/2018,block,130
72,1496,LINK-013349,Manhattan,40.809022,-73.948689,Live,12/16/2016,11/14/2016,corner,14
73,1497,LINK-018134,Brooklyn,40.678312,-73.910253,Live,04/20/2017,03/03/2017,corner,0
74,1498,LINK-010713,Manhattan,40.714508,-73.99249,Live,06/21/2017,04/02/2017,corner,42
75,1499,LINK-000537,Manhattan,40.739846,-74.002305,Live,04/07/2016,03/29/2016,corner,139
76,1500,LINK-002084,Manhattan,40.836501,-73.942787,Live,07/21/2016,07/08/2016,corner,32
77,1501,LINK-018147,Queens,40.739922,-73.895296,Live,10/06/2017,06/03/2017,block,4
78,1502,LINK-000064,Bronx,40.863114,-73.904575,Live,03/30/2017,02/18/2017,block,6
79,1503,LINK-013596,Queens,40.74835,-73.876523,Live,09/08/2017,07/22/2017,block,101
80,1504,LINK-010857,Manhattan,40.734393,-73.999152,Live,04/25/2018,03/10/2018,block,112
81,1505,LINK-001595,Manhattan,40.800581,-73.967782,Live,07/11/2016,06/24/2016,corner,19
82,1506,LINK-014670,Manhattan,40.847197,-73.935148,Live,04/24/2018,12/06/2017,corner,63
83,1507,LINK-011259,Queens,40.747412,-73.887615,Live,08/25/2017,07/08/2017,corner,53
84,1508,LINK-000310,Manhattan,40.748914,-73.975648,Live,03/07/2016,02/06/2016,corner,134
85,1509,LINK-018101,Brooklyn,40.681315,-73.956201,Live,03/24/2017,03/11/2017,corner,30
86,1510,LINK-001714,Staten Island,40.570312,-74.109657,Live,02/22/2017,01/31/2017,corner,6
87,1511,LINK-002674,Queens,40.74445,-73.931875,Live,02/02/2017,11/05/2016,corner,0
88,1512,LINK-001774,Bronx,40.867829,-73.899576,Live,07/19/2016,07/01/2016,corner,1
0,1513,LINK-011130,Manhattan,40.764786,-73.99159,Live,11/02/2017,09/23/2017,corner,74
1,1514,LINK-010637,Manhattan,40.784423,-73.973816,Live,04/30/2018,02/14/2018,corner,53
2,1515,LINK-000833,Manhattan,40.766588,-73.963136,Live,07/12/2017,06/10/2017,corner,94
3,1516,LINK-010826,Manhattan,40.753661,-73.969649,Live,04/10/2018,01/27/2018,corner,118
4,1517,LINK-020595,Bronx,40.81738,-73.917078,Live,04/30/2018,03/04/2018,corner,0
5,1518,LINK-000369,Manhattan,40.761604,-73.966388,Live,03/29/2016,02/27/2016,corner,123
6,1519,LINK-012787,Queens,40.748049,-73.879386,Live,12/27/2017,08/31/2017,corner,52
7,1520,LINK-000555,Manhattan,40.765522,-73.983593,Live,04/07/2016,03/18/2016,corner,202
8,1521,LINK-001487,Manhattan,40.79069,-73.974462,Live,04/20/2018,02/04/2018,corner,61
9,1522,LINK-008211,Manhattan,40.748482,-73.996012,Live,12/14/2016,09/22/2016,corner,73
10,1523,LINK-010332,Bronx,40.813998,-73.919171,Live,04/13/2018,01/14/2018,corner,29
11,1524,LINK-007302,Manhattan,40.748513,-73.973319,Live,12/05/2017,08/26/2017,corner,130
12,1525,LINK-005779,Brooklyn,40.672748,-73.962694,Live,02/14/2018,12/02/2017,corner,44
13,1526,LINK-020490,Manhattan,40.78535,-73.973137,Live,05/01/2018,02/08/2018,corner,90
14,1527,LINK-018388,Staten Island,40.579634,-74.100652,Live,02/28/2017,02/19/2017,corner,4
15,1528,LINK-001154,Queens,40.743063,-73.920682,Live,02/02/2017,11/19/2016,corner,7
16,1529,LINK-000914,Manhattan,40.80287,-73.93627,Live,06/15/2016,04/23/2016,corner,37
17,1530,LINK-007634,Manhattan,40.753496,-73.969261,Live,02/16/2018,11/14/2017,corner,45
18,1531,LINK-020496,Bronx,40.807756,-73.919006,Live,05/21/2018,03/19/2018,corner,18
19,1532,LINK-012665,Manhattan,40.738302,-73.996296,Live,04/11/2018,03/03/2018,corner,169
20,1533,LINK-011258,Queens,40.74802,-73.880924,Live,10/06/2017,08/31/2017,corner,65
21,1534,LINK-007639,Manhattan,40.756018,-73.967467,Live,03/05/2018,08/26/2017,corner,57
22,1535,LINK-000338,Manhattan,40.756326,-73.970143,Live,05/20/2016,04/30/2016,corner,72
23,1536,LINK-000886,Manhattan,40.780782,-73.9524,Live,03/28/2016,03/19/2016,corner,77
24,1537,LINK-018099,Brooklyn,40.676714,-73.955858,Live,01/22/2018,11/03/2017,corner,26
25,1538,LINK-010448,Brooklyn,40.705371,-73.949963,Live,02/27/2018,11/17/2017,block,30
26,1539,LINK-001601,Manhattan,40.802298,-73.967585,Live,10/16/2017,05/09/2017,corner,25
27,1540,LINK-011098,Manhattan,40.818029,-73.941924,Live,09/15/2017,08/13/2017,corner,16
28,1541,LINK-012917,Queens,40.747543,-73.884098,Live,09/07/2017,07/08/2017,corner,49
29,1542,LINK-022685,Queens,40.749459,-73.886455,Live,04/12/2018,03/09/2018,block,65
30,1543,LINK-012486,Manhattan,40.757174,-73.963906,Live,05/02/2018,10/20/2017,corner,130
31,1544,LINK-000880,Manhattan,40.779038,-73.95398,Live,03/23/2016,03/05/2016,corner,147
32,1545,LINK-014014,Manhattan,40.731539,-73.983246,Live,12/16/2016,10/16/2016,corner,93
33,1546,LINK-007870,Manhattan,40.75678,-73.96698,Live,02/08/2018,08/26/2017,corner,75
34,1547,LINK-000603,Manhattan,40.741012,-73.983767,Live,05/26/2017,04/01/2017,corner,200
35,1548,LINK-018148,Queens,40.740727,-73.899864,Live,03/20/2017,02/25/2017,corner,25
36,1549,LINK-011358,Manhattan,40.834974,-73.945436,Live,12/20/2016,11/19/2016,corner,30
37,1550,LINK-019890,Queens,40.759723,-73.920763,Live,01/12/2018,09/30/2017,corner,70
38,1551,LINK-000155,Manhattan,40.754493,-73.986935,Live,08/18/2016,07/23/2016,corner,195
39,1552,LINK-001116,Queens,40.700926,-73.826205,Live,06/06/2017,05/06/2017,corner,15
40,1553,LINK-010349,Manhattan,40.811973,-73.945917,Live,12/16/2016,10/29/2016,corner,46
41,1554,LINK-000168,Manhattan,40.760883,-73.984277,Live,07/18/2016,05/26/2016,corner,109
42,1555,LINK-000892,Manhattan,40.785818,-73.949031,Live,03/23/2016,03/05/2016,corner,25
43,1556,LINK-020572,Bronx,40.822112,-73.914849,Live,04/25/2018,02/25/2018,corner,1
44,1557,LINK-003232,Manhattan,40.72848,-73.987876,Live,09/15/2016,09/02/2016,corner,191
45,1558,LINK-001117,Queens,40.70104,-73.824719,Live,06/29/2018,05/19/2018,corner,1
46,1559,LINK-001787,Bronx,40.853043,-73.905552,Live,07/01/2016,06/09/2016,corner,0
47,1560,LINK-000120,Manhattan,40.745127,-73.988671,Live,11/02/2016,10/15/2016,corner,319
48,1561,LINK-001750,Staten Island,40.577771,-74.10231,Live,02/22/2017,01/31/2017,corner,8
49,1562,LINK-018042,Queens,40.727095,-73.854789,Live,04/05/2017,03/04/2017,corner,2
50,1563,LINK-019313,Bronx,40.8478,-73.912137,Live,07/13/2018,06/20/2018,corner,3
51,1564,LINK-000449,Manhattan,40.741373,-74.001501,Live,02/24/2018,08/05/2017,block,162
52,1565,LINK-014613,Bronx,40.834904,-73.918226,Live,07/02/2018,03/19/2018,corner,0
53,1566,LINK-000041,Brooklyn,40.669018,-73.986317,Live,06/05/2017,02/24/2017,corner,24
54,1567,LINK-000558,Manhattan,40.766011,-73.983548,Live,07/07/2016,03/10/2016,corner,114
55,1568,LINK-007084,Manhattan,40.756638,-73.986634,Live,12/30/2016,12/18/2016,corner,184
56,1569,LINK-000466,Manhattan,40.744584,-73.99916,Live,04/07/2016,03/16/2016,corner,215
57,1570,LINK-008590,Manhattan,40.736387,-73.994742,Live,12/28/2016,10/01/2016,corner,54
58,1571,LINK-018381,Staten Island,40.571437,-74.108959,Live,05/25/2017,04/10/2017,corner,6
59,1572,LINK-007300,Manhattan,40.748673,-73.973326,Live,04/04/2018,11/04/2017,corner,107
60,1573,LINK-010860,Manhattan,40.756879,-73.963818,Live,03/06/2018,10/20/2017,corner,122
61,1574,LINK-014247,Brooklyn,40.681346,-73.994047,Live,02/12/2018,12/08/2017,block,51
62,1575,LINK-014405,Queens,40.746672,-73.892532,Live,08/24/2017,07/08/2017,corner,21
63,1576,LINK-011588,Bronx,40.85393,-73.907502,Live,01/12/2017,11/23/2016,corner,47
64,1577,LINK-000365,Manhattan,40.761484,-73.966779,Live,04/11/2018,11/18/2017,corner,97
65,1578,LINK-001129,Queens,40.721526,-73.844884,Live,07/10/2017,06/03/2017,corner,12
66,1579,LINK-001355,Queens,40.75191,-73.929992,Live,04/23/2018,03/09/2018,corner,10
67,1580,LINK-008225,Manhattan,40.73157,-73.988579,Live,08/31/2017,07/29/2017,corner,84
68,1581,LINK-013543,Queens,40.741991,-73.881065,Live,08/24/2017,08/05/2017,corner,10
69,1582,LINK-000327,Manhattan,40.752665,-73.972843,Live,01/27/2016,01/08/2016,corner,77
70,1583,LINK-000684,Manhattan,40.75679,-73.971263,Live,07/13/2017,03/19/2017,corner,42
71,1584,LINK-001757,Staten Island,40.598397,-74.082621,Live,02/28/2017,01/31/2017,corner,7
72,1585,LINK-013763,Manhattan,40.758113,-73.962914,Live,05/09/2018,10/25/2017,corner,54
73,1586,LINK-011088,Manhattan,40.804399,-73.966328,Live,01/13/2018,10/11/2017,corner,59
74,1587,LINK-001820,Queens,40.706357,-73.792205,Live,09/28/2016,08/18/2016,corner,9
75,1588,LINK-018221,Bronx,40.816752,-73.929243,Live,07/20/2017,04/07/2017,corner,1
76,1589,LINK-018228,Bronx,40.808544,-73.929074,Live,10/26/2017,06/10/2017,block,7
77,1590,LINK-000570,Manhattan,40.715727,-74.007185,Installed,,06/20/2018,block,118
78,1591,LINK-012333,Manhattan,40.764097,-73.970823,Live,05/19/2017,01/29/2017,corner,136
79,1592,LINK-013905,Manhattan,40.748772,-73.988673,Live,11/11/2016,10/22/2016,block,177
80,1593,LINK-001791,Bronx,40.818676,-73.928165,Live,07/19/2017,06/10/2017,corner,8
81,1594,LINK-008199,Manhattan,40.724065,-74.007972,Live,01/25/2019,05/12/2018,corner,47
82,1595,LINK-012574,Manhattan,40.740369,-73.979252,Live,11/15/2017,09/26/2017,corner,113
83,1596,LINK-013129,Manhattan,40.837241,-73.942876,Live,02/06/2018,11/11/2017,corner,27
84,1597,LINK-012888,Queens,40.762464,-73.926262,Live,05/17/2017,03/25/2017,corner,66
85,1598,LINK-021194,Brooklyn,40.68065,-73.974375,Live,01/08/2018,08/31/2017,corner,16
86,1599,LINK-003010,Manhattan,40.733892,-73.991056,Live,11/18/2016,10/29/2016,corner,94
87,1600,LINK-010870,Manhattan,40.738798,-74.005285,Live,11/09/2018,03/04/2018,corner,62
88,1601,LINK-020984,Queens,40.762564,-73.919579,Live,03/08/2018,12/15/2017,corner,38
0,1602,LINK-000903,Manhattan,40.793009,-73.943784,Live,03/22/2016,02/27/2016,corner,51
1,1603,LINK-011120,Queens,40.753122,-73.92072,Live,04/02/2018,01/17/2018,corner,3
2,1604,LINK-021381,Queens,40.691734,-73.865015,Live,09/25/2017,07/15/2017,corner,10
3,1605,LINK-021919,Brooklyn,40.683506,-73.872079,Live,11/21/2017,09/29/2017,corner,0
4,1606,LINK-018187,Manhattan,40.817157,-73.95337,Installed,,08/23/2018,block,40
5,1607,LINK-012694,Manhattan,40.745268,-73.994563,Live,10/25/2017,09/10/2017,corner,130
6,1608,LINK-018096,Brooklyn,40.675141,-73.956281,Live,02/01/2018,11/10/2017,corner,54
7,1609,LINK-014614,Manhattan,40.751296,-73.971534,Live,05/24/2018,02/17/2018,corner,60
8,1610,LINK-014352,Queens,40.747451,-73.884987,Live,09/07/2017,07/22/2017,corner,70
9,1611,LINK-020772,Brooklyn,40.711079,-73.943732,Live,08/10/2017,06/27/2017,corner,68
10,1612,LINK-011315,Manhattan,40.79636,-73.938107,Live,02/17/2017,12/18/2016,corner,74
11,1613,LINK-000802,Queens,40.704216,-73.797743,Live,02/03/2017,12/20/2016,corner,67
12,1614,LINK-000749,Manhattan,40.758649,-73.975143,Live,05/05/2017,03/18/2017,corner,145
13,1615,LINK-003835,Manhattan,40.796737,-73.968647,Live,10/10/2016,07/28/2016,corner,12
14,1616,LINK-001678,Manhattan,40.82028,-73.955268,Live,07/06/2016,06/11/2016,corner,28
15,1617,LINK-020497,Bronx,40.806385,-73.916245,Live,07/11/2018,02/12/2018,block,17
16,1618,LINK-000246,Manhattan,40.737597,-73.98389,Live,05/22/2017,04/29/2017,corner,89
17,1619,LINK-021506,Brooklyn,40.679501,-73.978465,Live,08/15/2017,07/20/2017,corner,80
